Ano;Turno;Município;Número;Candidato;Zona;Seção;Seções Agregadas;Votos;Local de Votação;Endereço Local de Votação;Bairro;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;331; ;112;COLÉGIO ANTARES IRMÃ MARIA (ANTIGO IRMÃ MARIA MONTENEGRO);RUA PINHO PESSOA 681;JOAQUIM TÁVORA;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;332; ;138;COLÉGIO ANTARES IRMÃ MARIA (ANTIGO IRMÃ MARIA MONTENEGRO);RUA PINHO PESSOA 681;JOAQUIM TÁVORA;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;333; ;130;COLÉGIO ANTARES IRMÃ MARIA (ANTIGO IRMÃ MARIA MONTENEGRO);RUA PINHO PESSOA 681;JOAQUIM TÁVORA;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;334; ;122;COLÉGIO ANTARES IRMÃ MARIA (ANTIGO IRMÃ MARIA MONTENEGRO);RUA PINHO PESSOA 681;JOAQUIM TÁVORA;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;335; ;103;COLÉGIO ANTARES IRMÃ MARIA (ANTIGO IRMÃ MARIA MONTENEGRO);RUA PINHO PESSOA 681;JOAQUIM TÁVORA;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;336; ;118;COLÉGIO ANTARES IRMÃ MARIA (ANTIGO IRMÃ MARIA MONTENEGRO);RUA PINHO PESSOA 681;JOAQUIM TÁVORA;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;337; ;122;COLÉGIO ANTARES IRMÃ MARIA (ANTIGO IRMÃ MARIA MONTENEGRO);RUA PINHO PESSOA 681;JOAQUIM TÁVORA;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;338; ;117;COLÉGIO ANTARES IRMÃ MARIA (ANTIGO IRMÃ MARIA MONTENEGRO);RUA PINHO PESSOA 681;JOAQUIM TÁVORA;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;339; ;134;COLÉGIO ANTARES IRMÃ MARIA (ANTIGO IRMÃ MARIA MONTENEGRO);RUA PINHO PESSOA 681;JOAQUIM TÁVORA;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;340; ;124;COLÉGIO ANTARES IRMÃ MARIA (ANTIGO IRMÃ MARIA MONTENEGRO);RUA PINHO PESSOA 681;JOAQUIM TÁVORA;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;341; ;116;COLÉGIO ANTARES IRMÃ MARIA (ANTIGO IRMÃ MARIA MONTENEGRO);RUA PINHO PESSOA 681;JOAQUIM TÁVORA;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;342; ;109;COLÉGIO SALESIANO DOM BOSCO;AV ANTONIO SALES 116;JOAQUIM TÁVORA;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;343; ;95;COLÉGIO SALESIANO DOM BOSCO;AV ANTONIO SALES 116;JOAQUIM TÁVORA;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;344; ;112;COLÉGIO SALESIANO DOM BOSCO;AV ANTONIO SALES 116;JOAQUIM TÁVORA;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;345; ;114;COLÉGIO SALESIANO DOM BOSCO;AV ANTONIO SALES 116;JOAQUIM TÁVORA;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;346; ;112;COLÉGIO SALESIANO DOM BOSCO;AV ANTONIO SALES 116;JOAQUIM TÁVORA;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;347; ;110;COLÉGIO SALESIANO DOM BOSCO;AV ANTONIO SALES 116;JOAQUIM TÁVORA;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;348; ;114;COLÉGIO SALESIANO DOM BOSCO;AV ANTONIO SALES 116;JOAQUIM TÁVORA;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;349; ;120;COLÉGIO SALESIANO DOM BOSCO;AV ANTONIO SALES 116;JOAQUIM TÁVORA;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;350; ;122;COLÉGIO SALESIANO DOM BOSCO;AV ANTONIO SALES 116;JOAQUIM TÁVORA;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;351; ;128;COLÉGIO SALESIANO DOM BOSCO;AV ANTONIO SALES 116;JOAQUIM TÁVORA;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;352; ;122;COLÉGIO SALESIANO DOM BOSCO;AV ANTONIO SALES 116;JOAQUIM TÁVORA;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;353; ;104;COLÉGIO SALESIANO DOM BOSCO;AV ANTONIO SALES 116;JOAQUIM TÁVORA;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;354; ;117;COLÉGIO SALESIANO DOM BOSCO;AV ANTONIO SALES 116;JOAQUIM TÁVORA;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;355; ;102;EMEIF ALMERINDA DE ALBUQUERQUE;RUA ANA GONCALVES 1105;TAUAPE;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;356; ;109;EMEIF ALMERINDA DE ALBUQUERQUE;RUA ANA GONCALVES 1105;TAUAPE;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;357; ;112;EMEIF ALMERINDA DE ALBUQUERQUE;RUA ANA GONCALVES 1105;TAUAPE;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;358; ;111;EMEIF ALMERINDA DE ALBUQUERQUE;RUA ANA GONCALVES 1105;TAUAPE;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;359; ;105;EMEIF ALMERINDA DE ALBUQUERQUE;RUA ANA GONCALVES 1105;TAUAPE;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;360; ;118;EMEIF ALMERINDA DE ALBUQUERQUE;RUA ANA GONCALVES 1105;TAUAPE;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;361; ;113;EMEIF ALMERINDA DE ALBUQUERQUE;RUA ANA GONCALVES 1105;TAUAPE;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;362; ;80;INSTITUTO DE EDUCAÇÃO DO CEARÁ;RUA GRACILIANO RAMOS, 52;FÁTIMA;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;363; ;79;INSTITUTO DE EDUCAÇÃO DO CEARÁ;RUA GRACILIANO RAMOS, 52;FÁTIMA;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;364; ;88;INSTITUTO DE EDUCAÇÃO DO CEARÁ;RUA GRACILIANO RAMOS, 52;FÁTIMA;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;365; ;100;INSTITUTO DE EDUCAÇÃO DO CEARÁ;RUA GRACILIANO RAMOS, 52;FÁTIMA;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;366; ;88;INSTITUTO DE EDUCAÇÃO DO CEARÁ;RUA GRACILIANO RAMOS, 52;FÁTIMA;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;367; ;94;INSTITUTO DE EDUCAÇÃO DO CEARÁ;RUA GRACILIANO RAMOS, 52;FÁTIMA;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;368; ;96;INSTITUTO DE EDUCAÇÃO DO CEARÁ;RUA GRACILIANO RAMOS, 52;FÁTIMA;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;369; ;85;INSTITUTO DE EDUCAÇÃO DO CEARÁ;RUA GRACILIANO RAMOS, 52;FÁTIMA;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;370; ;85;INSTITUTO DE EDUCAÇÃO DO CEARÁ;RUA GRACILIANO RAMOS, 52;FÁTIMA;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;371; ;91;INSTITUTO DE EDUCAÇÃO DO CEARÁ;RUA GRACILIANO RAMOS, 52;FÁTIMA;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;372; ;90;INSTITUTO DE EDUCAÇÃO DO CEARÁ;RUA GRACILIANO RAMOS, 52;FÁTIMA;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;373; ;82;CENTRO DE DESENVOLVIMENTO SOCIAL SEMEANDO (ANTIGO EURICO BERGSTEN);RUA CRUZ ABREU 204;TAUAPE;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;374; ;81;CENTRO DE DESENVOLVIMENTO SOCIAL SEMEANDO (ANTIGO EURICO BERGSTEN);RUA CRUZ ABREU 204;TAUAPE;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;375; ;89;CENTRO DE DESENVOLVIMENTO SOCIAL SEMEANDO (ANTIGO EURICO BERGSTEN);RUA CRUZ ABREU 204;TAUAPE;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;376; ;84;CENTRO DE DESENVOLVIMENTO SOCIAL SEMEANDO (ANTIGO EURICO BERGSTEN);RUA CRUZ ABREU 204;TAUAPE;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;377; ;84;CENTRO DE DESENVOLVIMENTO SOCIAL SEMEANDO (ANTIGO EURICO BERGSTEN);RUA CRUZ ABREU 204;TAUAPE;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;378; ;121;COLÉGIO SHALON;RUA TIBÚRCIO FROTA, 1530 COM OSVALDO CRUZ;TAUAPE;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;379; ;136;COLÉGIO SHALON;RUA TIBÚRCIO FROTA, 1530 COM OSVALDO CRUZ;TAUAPE;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;380; ;131;COLÉGIO SHALON;RUA TIBÚRCIO FROTA, 1530 COM OSVALDO CRUZ;TAUAPE;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;381; ;135;COLÉGIO SHALON;RUA TIBÚRCIO FROTA, 1530 COM OSVALDO CRUZ;TAUAPE;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;382; ;123;COLÉGIO SHALON;RUA TIBÚRCIO FROTA, 1530 COM OSVALDO CRUZ;TAUAPE;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;384; ;113;COLÉGIO SHALON;RUA TIBÚRCIO FROTA, 1530 COM OSVALDO CRUZ;TAUAPE;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;389; ;101;EEM GOV. ADAUTO BEZERRA;RUA MONSENHOR LIBERATO, 1850;FÁTIMA;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;390; ;86;EEM GOV. ADAUTO BEZERRA;RUA MONSENHOR LIBERATO, 1850;FÁTIMA;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;391; ;105;EEM GOV. ADAUTO BEZERRA;RUA MONSENHOR LIBERATO, 1850;FÁTIMA;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;392; ;88;EEM GOV. ADAUTO BEZERRA;RUA MONSENHOR LIBERATO, 1850;FÁTIMA;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;393; ;114;EEM GOV. ADAUTO BEZERRA;RUA MONSENHOR LIBERATO, 1850;FÁTIMA;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;394; ;85;EEM GOV. ADAUTO BEZERRA;RUA MONSENHOR LIBERATO, 1850;FÁTIMA;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;395; ;109;EEM GOV. ADAUTO BEZERRA;RUA MONSENHOR LIBERATO, 1850;FÁTIMA;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;396; ;102;EEM GOV. ADAUTO BEZERRA;RUA MONSENHOR LIBERATO, 1850;FÁTIMA;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;397; ;109;EEM GOV. ADAUTO BEZERRA;RUA MONSENHOR LIBERATO, 1850;FÁTIMA;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;398; ;114;EEM GOV. ADAUTO BEZERRA;RUA MONSENHOR LIBERATO, 1850;FÁTIMA;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;399; ;95;EEM GOV. ADAUTO BEZERRA;RUA MONSENHOR LIBERATO, 1850;FÁTIMA;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;400; ;152;COLÉGIO MAURO BEZERRA;RUA BRIGADEIRO VILELA, 221;AEROLÂNDIA;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;401; ;162;COLÉGIO MAURO BEZERRA;RUA BRIGADEIRO VILELA, 221;AEROLÂNDIA;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;402; ;152;COLÉGIO MAURO BEZERRA;RUA BRIGADEIRO VILELA, 221;AEROLÂNDIA;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;403; ;127;COLÉGIO MAURO BEZERRA;RUA BRIGADEIRO VILELA, 221;AEROLÂNDIA;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;404; ;133;COLÉGIO MAURO BEZERRA;RUA BRIGADEIRO VILELA, 221;AEROLÂNDIA;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;405; ;141;COLÉGIO MAURO BEZERRA;RUA BRIGADEIRO VILELA, 221;AEROLÂNDIA;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;406; ;119;COLÉGIO ANTARES FÁTIMA (VILA UNIÃO);RUA ALBERTO MONTEZUMA, 235;VILA UNIÃO;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;407; ;110;COLÉGIO MONSENHOR JOVINIANO BARRETO - INFANTIL;RUA FREI VIDAL, 1680;TAUAPE;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;408; ;127;FACULDADE MAURÍCIO DE NASSAU;AVENIDA VISCONDE DO RIO BRANCO, 2078;JOSÉ BONIFÁCIO;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;409; ;143;COLÉGIO SANTO TOMÁZ DE AQUINO;RUA MÁRIO MAMEDE, 750;FÁTIMA;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;410; ;140;EEFM PROFª  MARIA CONCEICÃO PORFÍRIO TELES;RUA MONTE CRISTO, 177;AEROLÂNDIA;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;411; ;101;SALÃO PAROQUIAL SÃO JOAO DO TAUAPE;RUA MONSENHOR SALAZAR, 279;TAUAPE;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;412; ;105;EMEIF PROFª ANTONIETA CALS;RUA MONSENHOR SALAZAR 1480;TAUAPE;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;413; ;118;IGREJA MATRIZ DA AEROLÂNDIA - PARÓQUIA N. SRA DO SAGRADO CORAÇÃO;RUA ASPIRANTE MENDES, 540;AEROLÂNDIA;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;414; ;140;COLÉGIO ANTARES FÁTIMA (VILA UNIÃO);RUA ALBERTO MONTEZUMA, 235;VILA UNIÃO;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;415; ;133;COLÉGIO SANTO INACIO;AVENIDA DESEMBARGADOR MOREIRA 2355;DIONISIO TORRES;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;416; ;92;EEM GOV. ADAUTO BEZERRA;RUA MONSENHOR LIBERATO, 1850;FÁTIMA;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;417; ;140;ESCOLA MUNICIPAL HAROLDO JORGE BRAUN VIEIRA;AV LAURO VIEIRA CHAVES, 2001;VILA UNIÃO;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;418; ;94;FACULDADE MAURÍCIO DE NASSAU;AVENIDA VISCONDE DO RIO BRANCO, 2078;JOSÉ BONIFÁCIO;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;419; ;107;FACULDADE MAURÍCIO DE NASSAU;AVENIDA VISCONDE DO RIO BRANCO, 2078;JOSÉ BONIFÁCIO;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;420; ;143;COLÉGIO SANTO TOMÁZ DE AQUINO;RUA MÁRIO MAMEDE, 750;FÁTIMA;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;421; ;145;COLÉGIO SANTO INACIO;AVENIDA DESEMBARGADOR MOREIRA 2355;DIONISIO TORRES;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;422; ;133;FACULDADE MAURÍCIO DE NASSAU;AVENIDA VISCONDE DO RIO BRANCO, 2078;JOSÉ BONIFÁCIO;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;423; ;137;COLÉGIO ANTARES FÁTIMA (VILA UNIÃO);RUA ALBERTO MONTEZUMA, 235;VILA UNIÃO;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;424; ;120;FACULDADE MAURÍCIO DE NASSAU;AVENIDA VISCONDE DO RIO BRANCO, 2078;JOSÉ BONIFÁCIO;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;425; ;142;ASSEMBLÉIA LEGISLATIVA - UNIVERSIDADE DO PARLAMENTO CEARENSE;RUA BARBOSA DE FREITAS, 2674;DIONISIO TORRES;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;426; ;106;ESCOLA VILA;RUA DOM SEBASTIAO LEME, 819;FÁTIMA;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;427; ;139;ESCOLA MUNICIPAL HAROLDO JORGE BRAUN VIEIRA;AV LAURO VIEIRA CHAVES, 2001;VILA UNIÃO;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;428; ;126;EMEIF ALMERINDA DE ALBUQUERQUE;RUA ANA GONCALVES 1105;TAUAPE;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;429; ;134;AABB - ASSOCIAÇÃO ATLÉTICA BANCO DO BRASIL;AV BARAO DE STUDART, 2917;DIONISIO TORRES;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;430; ;184;COLÉGIO CHRISTUS - DIONÍSIO TORRES;RUA ISRAEL BEZERRA 630;DIONISIO TORRES;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;431; ;94;COLÉGIO MONSENHOR JOVINIANO BARRETO - INFANTIL;RUA FREI VIDAL, 1680;TAUAPE;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;432; ;139;EEFM PROFª  MARIA CONCEICÃO PORFÍRIO TELES;RUA MONTE CRISTO, 177;AEROLÂNDIA;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;433; ;132;ASSEMBLÉIA LEGISLATIVA - UNIVERSIDADE DO PARLAMENTO CEARENSE;RUA BARBOSA DE FREITAS, 2674;DIONISIO TORRES;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;434; ;118;FACULDADE MAURÍCIO DE NASSAU;AVENIDA VISCONDE DO RIO BRANCO, 2078;JOSÉ BONIFÁCIO;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;435; ;115;AABB - ASSOCIAÇÃO ATLÉTICA BANCO DO BRASIL;AV BARAO DE STUDART, 2917;DIONISIO TORRES;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;436;443;136;ESCOLA VILA;RUA DOM SEBASTIAO LEME, 819;FÁTIMA;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;437; ;144;COLÉGIO CHRISTUS - DIONÍSIO TORRES;RUA ISRAEL BEZERRA 630;DIONISIO TORRES;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;438; ;65;IGREJA MATRIZ DA AEROLÂNDIA - PARÓQUIA N. SRA DO SAGRADO CORAÇÃO;RUA ASPIRANTE MENDES, 540;AEROLÂNDIA;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;439; ;94;COLÉGIO ANTARES FÁTIMA (VILA UNIÃO);RUA ALBERTO MONTEZUMA, 235;VILA UNIÃO;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;440; ;112;FACULDADE MAURÍCIO DE NASSAU;AVENIDA VISCONDE DO RIO BRANCO, 2078;JOSÉ BONIFÁCIO;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;80;441; ;83;COLÉGIO ANTARES FÁTIMA (VILA UNIÃO);RUA ALBERTO MONTEZUMA, 235;VILA UNIÃO;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;82;28; ;71;SECRETARIA DE DESENVOLVIMENTO AGRÁRIO DO ESTADO DO CEARÁ;AV. BEZERRA DE MENEZES, 1620;SÃO GERARDO;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;82;29; ;76;SECRETARIA DE DESENVOLVIMENTO AGRÁRIO DO ESTADO DO CEARÁ;AV. BEZERRA DE MENEZES, 1620;SÃO GERARDO;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;82;30; ;78;SECRETARIA DE DESENVOLVIMENTO AGRÁRIO DO ESTADO DO CEARÁ;AV. BEZERRA DE MENEZES, 1620;SÃO GERARDO;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;82;31; ;71;SECRETARIA DE DESENVOLVIMENTO AGRÁRIO DO ESTADO DO CEARÁ;AV. BEZERRA DE MENEZES, 1620;SÃO GERARDO;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;82;32; ;76;SECRETARIA DE DESENVOLVIMENTO AGRÁRIO DO ESTADO DO CEARÁ;AV. BEZERRA DE MENEZES, 1620;SÃO GERARDO;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;82;33; ;68;SECRETARIA DE DESENVOLVIMENTO AGRÁRIO DO ESTADO DO CEARÁ;AV. BEZERRA DE MENEZES, 1620;SÃO GERARDO;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;82;56; ;104;ESCOLA MUNICIPAL NOSSA SENHORA DO PERPÉTUO SOCORRO - EF;RUA CÔNSUL GOUVEIA, 57;ÁLVARO WEYNE;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;82;57; ;96;ESCOLA MUNICIPAL NOSSA SENHORA DO PERPÉTUO SOCORRO - EF;RUA CÔNSUL GOUVEIA, 57;ÁLVARO WEYNE;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;82;58; ;89;ESCOLA MUNICIPAL NOSSA SENHORA DO PERPÉTUO SOCORRO - EF;RUA CÔNSUL GOUVEIA, 57;ÁLVARO WEYNE;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;82;59; ;81;ESCOLA MUNICIPAL NOSSA SENHORA DO PERPÉTUO SOCORRO - EF;RUA CÔNSUL GOUVEIA, 57;ÁLVARO WEYNE;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;82;60; ;73;ESCOLA MUNICIPAL NOSSA SENHORA DO PERPÉTUO SOCORRO - EF;RUA CÔNSUL GOUVEIA, 57;ÁLVARO WEYNE;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;82;61; ;99;ESCOLA MUNICIPAL NOSSA SENHORA DO PERPÉTUO SOCORRO - EF;RUA CÔNSUL GOUVEIA, 57;ÁLVARO WEYNE;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;82;62; ;91;ESCOLA MUNICIPAL NOSSA SENHORA DO PERPÉTUO SOCORRO - EF;RUA CÔNSUL GOUVEIA, 57;ÁLVARO WEYNE;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;82;63; ;96;ESCOLA MUNICIPAL NOSSA SENHORA DO PERPÉTUO SOCORRO - EF;RUA CÔNSUL GOUVEIA, 57;ÁLVARO WEYNE;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;82;64; ;84;COLÉGIO MENINO JESUS DE PRAGA;RUA ANA FACÓ, 140;CARLITO PAMPLONA;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;82;65; ;148;EMEIEF CRISTO REDENTOR;AV. PASTEUR, 372;CRISTO REDENTOR;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;82;66; ;127;EMEIEF CRISTO REDENTOR;AV. PASTEUR, 372;CRISTO REDENTOR;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;82;67; ;152;EMEIEF CRISTO REDENTOR;AV. PASTEUR, 372;CRISTO REDENTOR;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;82;68; ;132;COLÉGIO MANUEL DA SILVA - CARLITO PAMPLONA;AV. FRANCISCO SÁ, 4001;CARLITO PAMPLONA;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;82;69; ;134;COLÉGIO MANUEL DA SILVA - CARLITO PAMPLONA;AV. FRANCISCO SÁ, 4001;CARLITO PAMPLONA;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;82;70; ;145;COLÉGIO MANUEL DA SILVA - CARLITO PAMPLONA;AV. FRANCISCO SÁ, 4001;CARLITO PAMPLONA;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;82;71; ;135;COLÉGIO MANUEL DA SILVA - CARLITO PAMPLONA;AV. FRANCISCO SÁ, 4001;CARLITO PAMPLONA;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;82;72; ;143;COLÉGIO MANUEL DA SILVA - CARLITO PAMPLONA;AV. FRANCISCO SÁ, 4001;CARLITO PAMPLONA;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;82;73; ;146;COLÉGIO MANUEL DA SILVA - CARLITO PAMPLONA;AV. FRANCISCO SÁ, 4001;CARLITO PAMPLONA;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;82;74; ;122;COLÉGIO MANUEL DA SILVA - CARLITO PAMPLONA;AV. FRANCISCO SÁ, 4001;CARLITO PAMPLONA;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;82;75; ;127;COLÉGIO MARIA ALICE;AV. PASTEUR, 700;CARLITO PAMPLONA;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;82;76;702;142;COLÉGIO MARIA ALICE;AV. PASTEUR, 700;CARLITO PAMPLONA;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;82;83; ;107;ESCOLA MUNICIPAL TERTULIANO CAMBRAIA - EI/EF;RUA MONSENHOR ROSA, 946;CARLITO PAMPLONA;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;82;84; ;106;ESCOLA MUNICIPAL TERTULIANO CAMBRAIA - EI/EF;RUA MONSENHOR ROSA, 946;CARLITO PAMPLONA;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;82;85; ;123;ESCOLA MUNICIPAL SEBASTIANA ALDIGUERI;AV. DOUTOR THEBERGE, 448;CRISTO REDENTOR;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;82;86; ;131;ESCOLA MUNICIPAL SEBASTIANA ALDIGUERI;AV. DOUTOR THEBERGE, 448;CRISTO REDENTOR;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;82;90; ;104;ESCOLA MUNICIPAL TERTULIANO CAMBRAIA - EI/EF;RUA MONSENHOR ROSA, 946;CARLITO PAMPLONA;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;82;91; ;135;ESCOLA MUNICIPAL PROFESSOR MARTINZ DE AGUIAR - EI/EF;RUA BERNARDO PORTO, 490;MONTE CASTELO;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;82;92; ;138;ESCOLA MUNICIPAL PROFESSOR MARTINZ DE AGUIAR - EI/EF;RUA BERNARDO PORTO, 490;MONTE CASTELO;
2024;2;FORTALEZA;22;ANDRÉ FERNANDES;82;95; ;128;ESCOLA MUNICIPAL PROFESSOR MARTINZ DE AGUIAR - EI/EF;RUA BERNARDO PORTO, 490;MONTE CASTELO;
