Ano;Turno;Município;Número;Candidato;Zona;Seção;Seções Agregadas;Votos;Local de Votação;Endereço Local de Votação;Bairro;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;80;337; ;153;COLÉGIO ANTARES IRMÃ MARIA (ANTIGO IRMÃ MARIA MONTENEGRO);RUA PINHO PESSOA 681;JOAQUIM TÁVORA;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;80;338; ;167;COLÉGIO ANTARES IRMÃ MARIA (ANTIGO IRMÃ MARIA MONTENEGRO);RUA PINHO PESSOA 681;JOAQUIM TÁVORA;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;80;339; ;156;COLÉGIO ANTARES IRMÃ MARIA (ANTIGO IRMÃ MARIA MONTENEGRO);RUA PINHO PESSOA 681;JOAQUIM TÁVORA;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;80;340; ;148;COLÉGIO ANTARES IRMÃ MARIA (ANTIGO IRMÃ MARIA MONTENEGRO);RUA PINHO PESSOA 681;JOAQUIM TÁVORA;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;80;341; ;148;COLÉGIO ANTARES IRMÃ MARIA (ANTIGO IRMÃ MARIA MONTENEGRO);RUA PINHO PESSOA 681;JOAQUIM TÁVORA;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;80;342; ;150;COLÉGIO SALESIANO DOM BOSCO;AV ANTONIO SALES 116;JOAQUIM TÁVORA;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;80;343; ;161;COLÉGIO SALESIANO DOM BOSCO;AV ANTONIO SALES 116;JOAQUIM TÁVORA;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;80;344; ;138;COLÉGIO SALESIANO DOM BOSCO;AV ANTONIO SALES 116;JOAQUIM TÁVORA;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;80;345; ;125;COLÉGIO SALESIANO DOM BOSCO;AV ANTONIO SALES 116;JOAQUIM TÁVORA;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;80;346; ;152;COLÉGIO SALESIANO DOM BOSCO;AV ANTONIO SALES 116;JOAQUIM TÁVORA;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;80;347; ;152;COLÉGIO SALESIANO DOM BOSCO;AV ANTONIO SALES 116;JOAQUIM TÁVORA;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;80;348; ;149;COLÉGIO SALESIANO DOM BOSCO;AV ANTONIO SALES 116;JOAQUIM TÁVORA;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;80;349; ;149;COLÉGIO SALESIANO DOM BOSCO;AV ANTONIO SALES 116;JOAQUIM TÁVORA;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;80;350; ;162;COLÉGIO SALESIANO DOM BOSCO;AV ANTONIO SALES 116;JOAQUIM TÁVORA;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;80;351; ;126;COLÉGIO SALESIANO DOM BOSCO;AV ANTONIO SALES 116;JOAQUIM TÁVORA;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;80;352; ;154;COLÉGIO SALESIANO DOM BOSCO;AV ANTONIO SALES 116;JOAQUIM TÁVORA;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;80;353; ;154;COLÉGIO SALESIANO DOM BOSCO;AV ANTONIO SALES 116;JOAQUIM TÁVORA;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;80;354; ;139;COLÉGIO SALESIANO DOM BOSCO;AV ANTONIO SALES 116;JOAQUIM TÁVORA;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;80;355; ;142;EMEIF ALMERINDA DE ALBUQUERQUE;RUA ANA GONCALVES 1105;TAUAPE;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;80;356; ;131;EMEIF ALMERINDA DE ALBUQUERQUE;RUA ANA GONCALVES 1105;TAUAPE;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;80;357; ;135;EMEIF ALMERINDA DE ALBUQUERQUE;RUA ANA GONCALVES 1105;TAUAPE;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;80;358; ;140;EMEIF ALMERINDA DE ALBUQUERQUE;RUA ANA GONCALVES 1105;TAUAPE;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;80;359; ;146;EMEIF ALMERINDA DE ALBUQUERQUE;RUA ANA GONCALVES 1105;TAUAPE;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;80;360; ;133;EMEIF ALMERINDA DE ALBUQUERQUE;RUA ANA GONCALVES 1105;TAUAPE;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;80;361; ;132;EMEIF ALMERINDA DE ALBUQUERQUE;RUA ANA GONCALVES 1105;TAUAPE;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;80;362; ;96;INSTITUTO DE EDUCAÇÃO DO CEARÁ;RUA GRACILIANO RAMOS, 52;FÁTIMA;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;80;363; ;96;INSTITUTO DE EDUCAÇÃO DO CEARÁ;RUA GRACILIANO RAMOS, 52;FÁTIMA;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;80;364; ;105;INSTITUTO DE EDUCAÇÃO DO CEARÁ;RUA GRACILIANO RAMOS, 52;FÁTIMA;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;80;365; ;98;INSTITUTO DE EDUCAÇÃO DO CEARÁ;RUA GRACILIANO RAMOS, 52;FÁTIMA;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;80;366; ;98;INSTITUTO DE EDUCAÇÃO DO CEARÁ;RUA GRACILIANO RAMOS, 52;FÁTIMA;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;80;367; ;92;INSTITUTO DE EDUCAÇÃO DO CEARÁ;RUA GRACILIANO RAMOS, 52;FÁTIMA;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;80;368; ;83;INSTITUTO DE EDUCAÇÃO DO CEARÁ;RUA GRACILIANO RAMOS, 52;FÁTIMA;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;80;369; ;103;INSTITUTO DE EDUCAÇÃO DO CEARÁ;RUA GRACILIANO RAMOS, 52;FÁTIMA;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;80;370; ;97;INSTITUTO DE EDUCAÇÃO DO CEARÁ;RUA GRACILIANO RAMOS, 52;FÁTIMA;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;80;371; ;99;INSTITUTO DE EDUCAÇÃO DO CEARÁ;RUA GRACILIANO RAMOS, 52;FÁTIMA;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;80;372; ;119;INSTITUTO DE EDUCAÇÃO DO CEARÁ;RUA GRACILIANO RAMOS, 52;FÁTIMA;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;80;373; ;130;CENTRO DE DESENVOLVIMENTO SOCIAL SEMEANDO (ANTIGO EURICO BERGSTEN);RUA CRUZ ABREU 204;TAUAPE;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;80;374; ;123;CENTRO DE DESENVOLVIMENTO SOCIAL SEMEANDO (ANTIGO EURICO BERGSTEN);RUA CRUZ ABREU 204;TAUAPE;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;80;375; ;116;CENTRO DE DESENVOLVIMENTO SOCIAL SEMEANDO (ANTIGO EURICO BERGSTEN);RUA CRUZ ABREU 204;TAUAPE;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;80;376; ;114;CENTRO DE DESENVOLVIMENTO SOCIAL SEMEANDO (ANTIGO EURICO BERGSTEN);RUA CRUZ ABREU 204;TAUAPE;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;80;377; ;116;CENTRO DE DESENVOLVIMENTO SOCIAL SEMEANDO (ANTIGO EURICO BERGSTEN);RUA CRUZ ABREU 204;TAUAPE;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;80;378; ;146;COLÉGIO SHALON;RUA TIBÚRCIO FROTA, 1530 COM OSVALDO CRUZ;TAUAPE;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;80;379; ;123;COLÉGIO SHALON;RUA TIBÚRCIO FROTA, 1530 COM OSVALDO CRUZ;TAUAPE;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;80;380; ;143;COLÉGIO SHALON;RUA TIBÚRCIO FROTA, 1530 COM OSVALDO CRUZ;TAUAPE;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;80;381; ;142;COLÉGIO SHALON;RUA TIBÚRCIO FROTA, 1530 COM OSVALDO CRUZ;TAUAPE;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;80;382; ;135;COLÉGIO SHALON;RUA TIBÚRCIO FROTA, 1530 COM OSVALDO CRUZ;TAUAPE;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;80;384; ;108;COLÉGIO SHALON;RUA TIBÚRCIO FROTA, 1530 COM OSVALDO CRUZ;TAUAPE;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;80;389; ;126;EEM GOV. ADAUTO BEZERRA;RUA MONSENHOR LIBERATO, 1850;FÁTIMA;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;80;390; ;143;EEM GOV. ADAUTO BEZERRA;RUA MONSENHOR LIBERATO, 1850;FÁTIMA;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;80;391; ;120;EEM GOV. ADAUTO BEZERRA;RUA MONSENHOR LIBERATO, 1850;FÁTIMA;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;80;392; ;129;EEM GOV. ADAUTO BEZERRA;RUA MONSENHOR LIBERATO, 1850;FÁTIMA;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;80;393; ;128;EEM GOV. ADAUTO BEZERRA;RUA MONSENHOR LIBERATO, 1850;FÁTIMA;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;80;394; ;144;EEM GOV. ADAUTO BEZERRA;RUA MONSENHOR LIBERATO, 1850;FÁTIMA;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;80;395; ;117;EEM GOV. ADAUTO BEZERRA;RUA MONSENHOR LIBERATO, 1850;FÁTIMA;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;80;396; ;140;EEM GOV. ADAUTO BEZERRA;RUA MONSENHOR LIBERATO, 1850;FÁTIMA;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;80;397; ;131;EEM GOV. ADAUTO BEZERRA;RUA MONSENHOR LIBERATO, 1850;FÁTIMA;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;80;398; ;124;EEM GOV. ADAUTO BEZERRA;RUA MONSENHOR LIBERATO, 1850;FÁTIMA;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;80;399; ;149;EEM GOV. ADAUTO BEZERRA;RUA MONSENHOR LIBERATO, 1850;FÁTIMA;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;80;400; ;125;COLÉGIO MAURO BEZERRA;RUA BRIGADEIRO VILELA, 221;AEROLÂNDIA;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;80;401; ;118;COLÉGIO MAURO BEZERRA;RUA BRIGADEIRO VILELA, 221;AEROLÂNDIA;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;80;402; ;138;COLÉGIO MAURO BEZERRA;RUA BRIGADEIRO VILELA, 221;AEROLÂNDIA;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;80;403; ;148;COLÉGIO MAURO BEZERRA;RUA BRIGADEIRO VILELA, 221;AEROLÂNDIA;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;80;404; ;149;COLÉGIO MAURO BEZERRA;RUA BRIGADEIRO VILELA, 221;AEROLÂNDIA;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;80;405; ;127;COLÉGIO MAURO BEZERRA;RUA BRIGADEIRO VILELA, 221;AEROLÂNDIA;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;80;406; ;135;COLÉGIO ANTARES FÁTIMA (VILA UNIÃO);RUA ALBERTO MONTEZUMA, 235;VILA UNIÃO;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;80;407; ;163;COLÉGIO MONSENHOR JOVINIANO BARRETO - INFANTIL;RUA FREI VIDAL, 1680;TAUAPE;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;80;408; ;130;FACULDADE MAURÍCIO DE NASSAU;AVENIDA VISCONDE DO RIO BRANCO, 2078;JOSÉ BONIFÁCIO;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;80;409; ;149;COLÉGIO SANTO TOMÁZ DE AQUINO;RUA MÁRIO MAMEDE, 750;FÁTIMA;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;80;410; ;124;EEFM PROFª  MARIA CONCEICÃO PORFÍRIO TELES;RUA MONTE CRISTO, 177;AEROLÂNDIA;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;80;411; ;131;SALÃO PAROQUIAL SÃO JOAO DO TAUAPE;RUA MONSENHOR SALAZAR, 279;TAUAPE;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;80;412; ;129;EMEIF PROFª ANTONIETA CALS;RUA MONSENHOR SALAZAR 1480;TAUAPE;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;80;413; ;128;IGREJA MATRIZ DA AEROLÂNDIA - PARÓQUIA N. SRA DO SAGRADO CORAÇÃO;RUA ASPIRANTE MENDES, 540;AEROLÂNDIA;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;80;414; ;133;COLÉGIO ANTARES FÁTIMA (VILA UNIÃO);RUA ALBERTO MONTEZUMA, 235;VILA UNIÃO;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;80;415; ;128;COLÉGIO SANTO INACIO;AVENIDA DESEMBARGADOR MOREIRA 2355;DIONISIO TORRES;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;80;416; ;147;EEM GOV. ADAUTO BEZERRA;RUA MONSENHOR LIBERATO, 1850;FÁTIMA;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;80;417; ;165;ESCOLA MUNICIPAL HAROLDO JORGE BRAUN VIEIRA;AV LAURO VIEIRA CHAVES, 2001;VILA UNIÃO;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;80;418; ;165;FACULDADE MAURÍCIO DE NASSAU;AVENIDA VISCONDE DO RIO BRANCO, 2078;JOSÉ BONIFÁCIO;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;80;419; ;142;FACULDADE MAURÍCIO DE NASSAU;AVENIDA VISCONDE DO RIO BRANCO, 2078;JOSÉ BONIFÁCIO;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;80;420; ;171;COLÉGIO SANTO TOMÁZ DE AQUINO;RUA MÁRIO MAMEDE, 750;FÁTIMA;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;80;421; ;160;COLÉGIO SANTO INACIO;AVENIDA DESEMBARGADOR MOREIRA 2355;DIONISIO TORRES;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;80;422; ;145;FACULDADE MAURÍCIO DE NASSAU;AVENIDA VISCONDE DO RIO BRANCO, 2078;JOSÉ BONIFÁCIO;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;80;423; ;129;COLÉGIO ANTARES FÁTIMA (VILA UNIÃO);RUA ALBERTO MONTEZUMA, 235;VILA UNIÃO;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;80;424; ;150;FACULDADE MAURÍCIO DE NASSAU;AVENIDA VISCONDE DO RIO BRANCO, 2078;JOSÉ BONIFÁCIO;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;80;425; ;124;ASSEMBLÉIA LEGISLATIVA - UNIVERSIDADE DO PARLAMENTO CEARENSE;RUA BARBOSA DE FREITAS, 2674;DIONISIO TORRES;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;80;426; ;188;ESCOLA VILA;RUA DOM SEBASTIAO LEME, 819;FÁTIMA;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;80;427; ;145;ESCOLA MUNICIPAL HAROLDO JORGE BRAUN VIEIRA;AV LAURO VIEIRA CHAVES, 2001;VILA UNIÃO;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;80;428; ;166;EMEIF ALMERINDA DE ALBUQUERQUE;RUA ANA GONCALVES 1105;TAUAPE;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;80;429; ;155;AABB - ASSOCIAÇÃO ATLÉTICA BANCO DO BRASIL;AV BARAO DE STUDART, 2917;DIONISIO TORRES;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;80;430; ;111;COLÉGIO CHRISTUS - DIONÍSIO TORRES;RUA ISRAEL BEZERRA 630;DIONISIO TORRES;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;80;431; ;150;COLÉGIO MONSENHOR JOVINIANO BARRETO - INFANTIL;RUA FREI VIDAL, 1680;TAUAPE;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;80;432; ;123;EEFM PROFª  MARIA CONCEICÃO PORFÍRIO TELES;RUA MONTE CRISTO, 177;AEROLÂNDIA;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;80;433; ;141;ASSEMBLÉIA LEGISLATIVA - UNIVERSIDADE DO PARLAMENTO CEARENSE;RUA BARBOSA DE FREITAS, 2674;DIONISIO TORRES;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;80;434; ;136;FACULDADE MAURÍCIO DE NASSAU;AVENIDA VISCONDE DO RIO BRANCO, 2078;JOSÉ BONIFÁCIO;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;80;435; ;158;AABB - ASSOCIAÇÃO ATLÉTICA BANCO DO BRASIL;AV BARAO DE STUDART, 2917;DIONISIO TORRES;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;80;436;443;194;ESCOLA VILA;RUA DOM SEBASTIAO LEME, 819;FÁTIMA;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;80;437; ;96;COLÉGIO CHRISTUS - DIONÍSIO TORRES;RUA ISRAEL BEZERRA 630;DIONISIO TORRES;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;80;438; ;56;IGREJA MATRIZ DA AEROLÂNDIA - PARÓQUIA N. SRA DO SAGRADO CORAÇÃO;RUA ASPIRANTE MENDES, 540;AEROLÂNDIA;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;80;439; ;132;COLÉGIO ANTARES FÁTIMA (VILA UNIÃO);RUA ALBERTO MONTEZUMA, 235;VILA UNIÃO;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;80;440; ;142;FACULDADE MAURÍCIO DE NASSAU;AVENIDA VISCONDE DO RIO BRANCO, 2078;JOSÉ BONIFÁCIO;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;80;441; ;83;COLÉGIO ANTARES FÁTIMA (VILA UNIÃO);RUA ALBERTO MONTEZUMA, 235;VILA UNIÃO;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;82;28; ;83;SECRETARIA DE DESENVOLVIMENTO AGRÁRIO DO ESTADO DO CEARÁ;AV. BEZERRA DE MENEZES, 1620;SÃO GERARDO;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;82;29; ;85;SECRETARIA DE DESENVOLVIMENTO AGRÁRIO DO ESTADO DO CEARÁ;AV. BEZERRA DE MENEZES, 1620;SÃO GERARDO;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;82;30; ;76;SECRETARIA DE DESENVOLVIMENTO AGRÁRIO DO ESTADO DO CEARÁ;AV. BEZERRA DE MENEZES, 1620;SÃO GERARDO;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;82;31; ;93;SECRETARIA DE DESENVOLVIMENTO AGRÁRIO DO ESTADO DO CEARÁ;AV. BEZERRA DE MENEZES, 1620;SÃO GERARDO;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;82;32; ;86;SECRETARIA DE DESENVOLVIMENTO AGRÁRIO DO ESTADO DO CEARÁ;AV. BEZERRA DE MENEZES, 1620;SÃO GERARDO;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;82;33; ;87;SECRETARIA DE DESENVOLVIMENTO AGRÁRIO DO ESTADO DO CEARÁ;AV. BEZERRA DE MENEZES, 1620;SÃO GERARDO;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;82;56; ;108;ESCOLA MUNICIPAL NOSSA SENHORA DO PERPÉTUO SOCORRO - EF;RUA CÔNSUL GOUVEIA, 57;ÁLVARO WEYNE;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;82;57; ;112;ESCOLA MUNICIPAL NOSSA SENHORA DO PERPÉTUO SOCORRO - EF;RUA CÔNSUL GOUVEIA, 57;ÁLVARO WEYNE;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;82;58; ;118;ESCOLA MUNICIPAL NOSSA SENHORA DO PERPÉTUO SOCORRO - EF;RUA CÔNSUL GOUVEIA, 57;ÁLVARO WEYNE;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;82;59; ;118;ESCOLA MUNICIPAL NOSSA SENHORA DO PERPÉTUO SOCORRO - EF;RUA CÔNSUL GOUVEIA, 57;ÁLVARO WEYNE;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;82;60; ;126;ESCOLA MUNICIPAL NOSSA SENHORA DO PERPÉTUO SOCORRO - EF;RUA CÔNSUL GOUVEIA, 57;ÁLVARO WEYNE;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;82;61; ;94;ESCOLA MUNICIPAL NOSSA SENHORA DO PERPÉTUO SOCORRO - EF;RUA CÔNSUL GOUVEIA, 57;ÁLVARO WEYNE;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;82;62; ;102;ESCOLA MUNICIPAL NOSSA SENHORA DO PERPÉTUO SOCORRO - EF;RUA CÔNSUL GOUVEIA, 57;ÁLVARO WEYNE;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;82;63; ;112;ESCOLA MUNICIPAL NOSSA SENHORA DO PERPÉTUO SOCORRO - EF;RUA CÔNSUL GOUVEIA, 57;ÁLVARO WEYNE;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;82;64; ;101;COLÉGIO MENINO JESUS DE PRAGA;RUA ANA FACÓ, 140;CARLITO PAMPLONA;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;82;65; ;178;EMEIEF CRISTO REDENTOR;AV. PASTEUR, 372;CRISTO REDENTOR;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;82;66; ;175;EMEIEF CRISTO REDENTOR;AV. PASTEUR, 372;CRISTO REDENTOR;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;82;67; ;153;EMEIEF CRISTO REDENTOR;AV. PASTEUR, 372;CRISTO REDENTOR;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;82;68; ;154;COLÉGIO MANUEL DA SILVA - CARLITO PAMPLONA;AV. FRANCISCO SÁ, 4001;CARLITO PAMPLONA;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;82;69; ;165;COLÉGIO MANUEL DA SILVA - CARLITO PAMPLONA;AV. FRANCISCO SÁ, 4001;CARLITO PAMPLONA;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;82;70; ;151;COLÉGIO MANUEL DA SILVA - CARLITO PAMPLONA;AV. FRANCISCO SÁ, 4001;CARLITO PAMPLONA;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;82;71; ;151;COLÉGIO MANUEL DA SILVA - CARLITO PAMPLONA;AV. FRANCISCO SÁ, 4001;CARLITO PAMPLONA;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;82;72; ;153;COLÉGIO MANUEL DA SILVA - CARLITO PAMPLONA;AV. FRANCISCO SÁ, 4001;CARLITO PAMPLONA;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;82;73; ;148;COLÉGIO MANUEL DA SILVA - CARLITO PAMPLONA;AV. FRANCISCO SÁ, 4001;CARLITO PAMPLONA;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;82;74; ;160;COLÉGIO MANUEL DA SILVA - CARLITO PAMPLONA;AV. FRANCISCO SÁ, 4001;CARLITO PAMPLONA;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;82;75; ;151;COLÉGIO MARIA ALICE;AV. PASTEUR, 700;CARLITO PAMPLONA;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;82;76;702;163;COLÉGIO MARIA ALICE;AV. PASTEUR, 700;CARLITO PAMPLONA;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;82;83; ;145;ESCOLA MUNICIPAL TERTULIANO CAMBRAIA - EI/EF;RUA MONSENHOR ROSA, 946;CARLITO PAMPLONA;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;82;84; ;132;ESCOLA MUNICIPAL TERTULIANO CAMBRAIA - EI/EF;RUA MONSENHOR ROSA, 946;CARLITO PAMPLONA;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;82;85; ;161;ESCOLA MUNICIPAL SEBASTIANA ALDIGUERI;AV. DOUTOR THEBERGE, 448;CRISTO REDENTOR;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;82;86; ;149;ESCOLA MUNICIPAL SEBASTIANA ALDIGUERI;AV. DOUTOR THEBERGE, 448;CRISTO REDENTOR;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;82;90; ;144;ESCOLA MUNICIPAL TERTULIANO CAMBRAIA - EI/EF;RUA MONSENHOR ROSA, 946;CARLITO PAMPLONA;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;82;91; ;132;ESCOLA MUNICIPAL PROFESSOR MARTINZ DE AGUIAR - EI/EF;RUA BERNARDO PORTO, 490;MONTE CASTELO;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;82;92; ;145;ESCOLA MUNICIPAL PROFESSOR MARTINZ DE AGUIAR - EI/EF;RUA BERNARDO PORTO, 490;MONTE CASTELO;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;82;95; ;141;ESCOLA MUNICIPAL PROFESSOR MARTINZ DE AGUIAR - EI/EF;RUA BERNARDO PORTO, 490;MONTE CASTELO;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;82;96; ;145;ESCOLA MUNICIPAL PROFESSOR MARTINZ DE AGUIAR - EI/EF;RUA BERNARDO PORTO, 490;MONTE CASTELO;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;82;103; ;142;EEFM LIONS JANGADA - EEMTI;RUA CAMÉLIA, 352;CRISTO REDENTOR;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;82;104; ;132;EEFM LIONS JANGADA - EEMTI;RUA CAMÉLIA, 352;CRISTO REDENTOR;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;82;105; ;115;CENTRO DE CIDADANIA GOV. VIRGÍLIO TÁVORA - CCDH;AV. MONSENHOR HELIO CAMPOS, 178;CRISTO REDENTOR;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;82;106; ;110;CENTRO DE CIDADANIA GOV. VIRGÍLIO TÁVORA - CCDH;AV. MONSENHOR HELIO CAMPOS, 178;CRISTO REDENTOR;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;82;107; ;102;CENTRO DE CIDADANIA GOV. VIRGÍLIO TÁVORA - CCDH;AV. MONSENHOR HELIO CAMPOS, 178;CRISTO REDENTOR;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;82;108; ;93;CENTRO DE CIDADANIA GOV. VIRGÍLIO TÁVORA - CCDH;AV. MONSENHOR HELIO CAMPOS, 178;CRISTO REDENTOR;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;82;109; ;119;ESCOLA MUNICIPAL SANTA TEREZA - EI/EF;RUA MONSENHOR HÉLIO CAMPOS, 90;CRISTO REDENTOR;
2024;2;FORTALEZA;13;EVANDRO LEITÃO;82;110; ;131;CEJA  MONSENHOR HÉLIO CAMPOS;AV. MONSENHOR HÉLIO CAMPOS, 251;CRISTO REDENTOR;
